study_ID,author_first,year,extracted,order,family,species,species_OTL,resistance,origin,setting,life_stage,sex,mass_g,lon,lat,trt_temp,exposed,strain,genotype,strain_name,dose_ZE_ml,Bd,time_post_days,bio_hier,trait,response,trait_unit,trait_value,notes,title,ref
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.12,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,2783.389,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.12,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,101942.0388,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.12,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,517520.3502,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.12,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,875470.8424,49,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.12,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,100373.6741,56,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.42,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,0,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.42,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,18.3337,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.42,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,315.0063,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.42,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1013.3536,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.42,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,42712.5209,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.42,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,811201.2237,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.42,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,498014.9601,49,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.42,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,216072.6547,56,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.05,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,16.667,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.05,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,75.0015,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.05,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,786.6824,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.05,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1046.6876,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.05,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,2603.3854,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.05,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,79913.2649,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.05,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,188738.7747,49,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.2,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,0,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.2,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,66.668,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.2,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1981.7063,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.2,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,970.0194,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.2,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,2828.3899,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.2,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,16461.9959,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.2,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,265640.3127,49,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.55,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,5.0001,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.55,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,480.0096,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.55,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1881.7043,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.55,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,703.3474,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.55,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,180.0036,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.55,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,36110.7222,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.55,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,416443.3287,49,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.31,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,26.6672,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.31,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,48.3343,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.31,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,186.6704,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.31,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,756.6818,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.31,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,421765.1018,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.31,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,7890.1578,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.31,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,362435.5819,49,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.19,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,41.6675,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.19,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,2271.7121,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.19,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,5923.4518,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.19,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1961.7059,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.19,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,35.0007,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.19,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,162876.5908,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.19,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,136574.3981,49,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.74,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,6.6668,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.74,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,316.673,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.74,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,138.3361,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.74,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1860.0372,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.74,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,38495.7699,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.74,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,351703.7006,42,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.23,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,8.3335,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.23,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,141.6695,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.23,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,148.3363,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.23,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,461.6759,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.23,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,112792.2558,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.23,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,163731.6079,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.23,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,157213.1442,49,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.09,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,0,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.09,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1.6667,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.09,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,95.0019,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.09,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,321.6731,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.09,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1004736.761,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.09,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,457347.4801,42,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,168.3367,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,578.3449,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,108.3355,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,13736.9414,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,16160.3232,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,89033.4473,42,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.54,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,18.3337,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.54,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1221.6911,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.54,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,755.0151,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.54,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,2373.3808,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.54,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,2140.0428,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.54,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,74383.1543,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.54,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,357827.1564,49,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.6,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,3.3334,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.6,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,145.0029,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.6,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1005.0201,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.6,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1770.0354,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.6,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,341800.1692,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.6,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,259301.8526,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.6,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,247929.9585,49,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,0,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1568.3647,14,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,503.3434,21,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,2483.383,28,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,71319.7597,35,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,152004.7067,42,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.66,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,268568.7046,49,Organism,Survival,,,Dead,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.23,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,1.6667,7,Organism,Survival,,,Alive,,,
7,Kosch,2019,Raw data,Anura,Myobatrachidae,Pseudophryne corroboree,Pseudophryne corroboree,Sensitive,Wild,Lab,Adult,,1.23,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,333333,128.3359,14,Organism,Survival,,,Alive,,,
